isolate	read_id	category	gc_pct	cov_median
MSU1	m64474e_240201_042250/14943834/ccs	Bacteroidota	46.82	89.0
MSU1	m64474e_240201_042250/86379034/ccs	Bacteroidota	46.21	273.0
MSU1	m64474e_240201_042250/135334605/ccs	Bacteroidota	47.89	240.0
MSU1	m64474e_240201_042250/53936891/ccs	Bacteroidota	45.63	991.0
MSU1	m64474e_240201_042250/143656805/ccs	Bacteroidota	45.32	223.0
MSU1	m64474e_240201_042250/151717280/ccs	Bacteroidota	41.26	215.0
MSU1	m64474e_240201_042250/49742094/ccs	Bacteroidota	40.11	220.0
MSU1	m64474e_240201_042250/328113/ccs	Bacteroidota	43.1	250.0
MSU1	m64474e_240201_042250/158270243/ccs	Bacteroidota	37.32	231.0
MSU1	m64474e_240201_042250/45744549/ccs	Bacteroidota	50.15	62588.0
MSU1	m64474e_240201_042250/39782565/ccs	Bacteroidota	34.03	27.0
MSU1	m64474e_240201_042250/135858526/ccs	Bacteroidota	42.41	25.0
MSU1	m64474e_240201_042250/31458649/ccs	Bacteroidota	44.36	281.0
MSU1	m64474e_240201_042250/43779391/ccs	Bacteroidota	47.02	85.0
MSU1	m64474e_240201_042250/137168060/ccs	Bacteroidota	43.49	72.0
MSU1	m64474e_240201_042250/150537255/ccs	Bacteroidota	46.08	245.0
MSU1	m64474e_240201_042250/176948923/ccs	Bacteroidota	49.27	86.0
MSU1	m64474e_240201_042250/103351131/ccs	Bacteroidota	37.92	31.0
MSU1	m64474e_240201_042250/127009795/ccs	Bacteroidota	49.07	86.0
MSU1	m64474e_240201_042250/89459263/ccs	Bacteroidota	45.47	104.0
MSU1	m64474e_240201_042250/121636041/ccs	Bacteroidota	43.92	239.0
MSU1	m64474e_240201_042250/33753172/ccs	Bacteroidota	44.26	249.0
MSU1	m64474e_240201_042250/34734511/ccs	Bacteroidota	42.37	333.0
MSU1	m64474e_240201_042250/150537333/ccs	Bacteroidota	44.4	263.0
MSU1	m64474e_240201_042250/54198750/ccs	Bacteroidota	29.41	14.0
MSU1	m64474e_240201_042250/144311807/ccs	Bacteroidota	41.82	259.0
MSU1	m64474e_240201_042250/151389633/ccs	Bacteroidota	46.92	84.0
MSU1	m64474e_240201_042250/116197745/ccs	Bacteroidota	42.94	291.0
MSU1	m64474e_240201_042250/109710014/ccs	Bacteroidota	45.2	242.0
MSU1	m64474e_240201_042250/123996731/ccs	Bacteroidota	40.24	21.0
MSU1	m64474e_240201_042250/100796036/ccs	Bacteroidota	45.18	184.0
MSU1	m64474e_240201_042250/108856586/ccs	Bacteroidota	40.92	217.0
MSU1	m64474e_240201_042250/84542373/ccs	Bacteroidota	44.15	285.0
MSU1	m64474e_240201_042250/167970718/ccs	Bacteroidota	43.72	258.0
MSU1	m64474e_240201_042250/38404451/ccs	Bacteroidota	47.27	190.0
MSU1	m64474e_240201_042250/159583012/ccs	Bacteroidota	45.32	106.0
MSU1	m64474e_240201_042250/15666007/ccs	Bacteroidota	44.08	215.0
MSU1	m64474e_240201_042250/78970933/ccs	Bacteroidota	32.01	12.0
MSU1	m64474e_240201_042250/167642015/ccs	Bacteroidota	48.66	3753.0
MSU1	m64474e_240201_042250/32114039/ccs	Bacteroidota	46.26	250.0
MSU1	m64474e_240201_042250/141951144/ccs	Bacteroidota	49.87	62590.0
MSU1	m64474e_240201_042250/70714788/ccs	Bacteroidota	44.27	231.0
MSU1	m64474e_240201_042250/172885208/ccs	Bacteroidota	49.37	97.0
MSU1	m64474e_240201_042250/172753601/ccs	Bacteroidota	46.07	235.0
MSU1	m64474e_240201_042250/69469922/ccs	Bacteroidota	42.37	234.0
MSU1	m64474e_240201_042250/130943740/ccs	Bacteroidota	47.59	88.0
MSU1	m64474e_240201_042250/88343309/ccs	Bacteroidota	47.9	97.0
MSU1	m64474e_240201_042250/42992584/ccs	Bacteroidota	48.45	98.0
MSU1	m64474e_240201_042250/173278360/ccs	Bacteroidota	44.81	253.0
MSU1	m64474e_240201_042250/42730677/ccs	Bacteroidota	47.73	94.0
MSU1	m64474e_240201_042250/85198981/ccs	Bacteroidota	50.61	88.0
MSU1	m64474e_240201_042250/60623683/ccs	Bacteroidota	50.16	96.0
MSU1	m64474e_240201_042250/109578524/ccs	Bacteroidota	46.18	247.0
MSU1	m64474e_240201_042250/76024158/ccs	Bacteroidota	45.4	247.0
MSU1	m64474e_240201_042250/48562648/ccs	Bacteroidota	42.43	24.0
MSU1	m64474e_240201_042250/19793221/ccs	Bacteroidota	44.17	194.0
MSU1	m64474e_240201_042250/111608723/ccs	Bacteroidota	44.61	233.0
MSU1	m64474e_240201_042250/107021675/ccs	Bacteroidota	48.57	111.0
MSU1	m64474e_240201_042250/122421856/ccs	Bacteroidota	40.29	17.0
MSU1	m64474e_240201_042250/115344583/ccs	Bacteroidota	40.87	229.0
MSU1	m64474e_240201_042250/65929787/ccs	Bacteroidota	44.85	244.0
MSU1	m64474e_240201_042250/61866990/ccs	Bacteroidota	43.0	78.0
MSU1	m64474e_240201_042250/131793613/ccs	Bacteroidota	37.07	9.0
MSU1	m64474e_240201_042250/7867194/ccs	Bacteroidota	44.46	210.0
MSU1	m64474e_240201_042250/119081468/ccs	Bacteroidota	50.01	88.0
MSU1	m64474e_240201_042250/14091511/ccs	Bacteroidota	49.63	15695.0
MSU1	m64474e_240201_042250/89459095/ccs	Bacteroidota	44.19	241.0
MSU1	m64474e_240201_042250/54201142/ccs	Bacteroidota	42.61	239.0
MSU1	m64474e_240201_042250/15008214/ccs	Bacteroidota	44.69	216.0
MSU1	m64474e_240201_042250/162138663/ccs	Bacteroidota	48.97	48.0
MSU1	m64474e_240201_042250/46401179/ccs	Bacteroidota	43.86	206.0
MSU1	m64474e_240201_042250/59900405/ccs	Bacteroidota	44.3	164.0
MSU1	m64474e_240201_042250/148572922/ccs	Bacteroidota	44.7	197.0
MSU1	m64474e_240201_042250/10616889/ccs	Bacteroidota	33.3	5.0
MSU1	m64474e_240201_042250/26740765/ccs	Bacteroidota	48.54	73.0
MSU1	m64474e_240201_042250/139264166/ccs	Bacteroidota	49.07	263.0
MSU1	m64474e_240201_042250/71434381/ccs	Bacteroidota	46.3	12820.0
MSU1	m64474e_240201_042250/48563863/ccs	Bacteroidota	46.68	88.0
MSU1	m64474e_240201_042250/166855872/ccs	Bacteroidota	50.59	263.0
MSU1	m64474e_240201_042250/51710334/ccs	Bacteroidota	45.07	249.0
MSU1	m64474e_240201_042250/151914274/ccs	Bacteroidota	46.31	100.0
MSU1	m64474e_240201_042250/79103087/ccs	Bacteroidota	34.23	30.0
MSU1	m64474e_240201_042250/178259123/ccs	Bacteroidota	49.33	103.0
MSU1	m64474e_240201_042250/34080762/ccs	Bacteroidota	48.1	85.0
MSU1	m64474e_240201_042250/155386371/ccs	Bacteroidota	49.18	275.0
MSU1	m64474e_240201_042250/50203099/ccs	Bacteroidota	43.73	247.0
MSU1	m64474e_240201_042250/4065129/ccs	Bacteroidota	47.73	90.0
MSU1	m64474e_240201_042250/80282145/ccs	Bacteroidota	45.03	267.0
MSU1	m64474e_240201_042250/132188973/ccs	Bacteroidota	42.63	207.0
MSU1	m64474e_240201_042250/48038253/ccs	Bacteroidota	44.91	240.0
MSU1	m64474e_240201_042250/142540884/ccs	Bacteroidota	43.9	237.0
MSU1	m64474e_240201_042250/45810592/ccs	Bacteroidota	44.44	209.0
MSU1	m64474e_240201_042250/12977125/ccs	Bacteroidota	44.97	205.0
MSU1	m64474e_240201_042250/151193955/ccs	Bacteroidota	48.82	196.0
MSU1	m64474e_240201_042250/40173667/ccs	Bacteroidota	48.15	87.0
MSU1	m64474e_240201_042250/43977504/ccs	Bacteroidota	42.67	90.0
MSU1	m64474e_240201_042250/20251374/ccs	Bacteroidota	44.68	230.0
MSU1	m64474e_240201_042250/121441051/ccs	Bacteroidota	49.17	90.0
MSU1	m64474e_240201_042250/52495513/ccs	Bacteroidota	43.53	248.0
MSU1	m64474e_240201_042250/4589478/ccs	Bacteroidota	33.17	32.0
MSU1	m64474e_240201_042250/80873630/ccs	Bacteroidota	48.91	97.0
MSU1	m64474e_240201_042250/98829758/ccs	Bacteroidota	45.09	213.0
MSU1	m64474e_240201_042250/8063341/ccs	Bacteroidota	48.31	91.0
MSU1	m64474e_240201_042250/86246060/ccs	Bacteroidota	45.66	298.0
MSU1	m64474e_240201_042250/110232870/ccs	Bacteroidota	46.85	268.0
MSU1	m64474e_240201_042250/86180259/ccs	Bacteroidota	47.36	205.0
MSU1	m64474e_240201_042250/32639353/ccs	Bacteroidota	45.53	257.0
MSU1	m64474e_240201_042250/73728903/ccs	Bacteroidota	49.53	97.0
MSU1	m64474e_240201_042250/177605197/ccs	Bacteroidota	34.68	31.0
MSU1	m64474e_240201_042250/146342295/ccs	Bacteroidota	44.75	252.0
MSU1	m64474e_240201_042250/124453439/ccs	Bacteroidota	45.06	178.0
MSU1	m64474e_240201_042250/71173871/ccs	Bacteroidota	31.5	19770.0
MSU1	m64474e_240201_042250/130678802/ccs	Bacteroidota	47.91	88.0
MSU1	m64474e_240201_042250/67766352/ccs	Bacteroidota	43.5	211.0
MSU1	m64474e_240201_042250/106103132/ccs	Bacteroidota	44.97	31.0
MSU1	m64474e_240201_042250/120654519/ccs	Bacteroidota	45.07	218.0
MSU1	m64474e_240201_042250/68029124/ccs	Bacteroidota	44.35	90.0
MSU1	m64474e_240201_042250/109445639/ccs	Bacteroidota	48.53	251.0
MSU1	m64474e_240201_042250/17629648/ccs	Bacteroidota	35.65	32.0
MSU1	m64474e_240201_042250/97060281/ccs	Bacteroidota	34.22	27.0
MSU1	m64474e_240201_042250/149949061/ccs	Bacteroidota	32.5	7.0
MSU1	m64474e_240201_042250/108398948/ccs	Bacteroidota	43.67	227.0
MSU1	m64474e_240201_042250/74189000/ccs	Bacteroidota	44.87	261.0
MSU1	m64474e_240201_042250/178457221/ccs	Bacteroidota	45.26	240.0
MSU1	m64474e_240201_042250/132843385/ccs	Bacteroidota	50.36	12659.0
MSU1	m64474e_240201_042250/177081092/ccs	Bacteroidota	46.06	291.0
MSU1	m64474e_240201_042250/104400988/ccs	Bacteroidota	46.24	240.0
MSU1	m64474e_240201_042250/66587184/ccs	Bacteroidota	47.24	100.0
MSU1	m64474e_240201_042250/177406930/ccs	Bacteroidota	44.86	254.0
MSU1	m64474e_240201_042250/54002498/ccs	Bacteroidota	45.94	93.0
MSU1	m64474e_240201_042250/42863140/ccs	Bacteroidota	43.82	215.0
MSU1	m64474e_240201_042250/36504820/ccs	Bacteroidota	42.81	34.0
MSU1	m64474e_240201_042250/46400709/ccs	Bacteroidota	47.31	87.0
MSU1	m64474e_240201_042250/41093823/ccs	Bacteroidota	43.77	205.0
MSU1	m64474e_240201_042250/101713197/ccs	Bacteroidota	43.6	277.0
MSU1	m64474e_240201_042250/6817581/ccs	Bacteroidota	46.52	242.0
MSU1	m64474e_240201_042250/62065228/ccs	Bacteroidota	43.22	7.0
MSU1	m64474e_240201_042250/26543915/ccs	Bacteroidota	43.16	188.0
MSU1	m64474e_240201_042250/117901937/ccs	Bacteroidota	50.03	253.0
MSU1	m64474e_240201_042250/170066630/ccs	Bacteroidota	45.73	202.0
MSU1	m64474e_240201_042250/175310844/ccs	Bacteroidota	33.11	13.0
MSU1	m64474e_240201_042250/92078356/ccs	Bacteroidota	47.09	81.0
MSU1	m64474e_240201_042250/134481441/ccs	Bacteroidota	48.45	3754.0
MSU1	m64474e_240201_042250/139528969/ccs	Bacteroidota	47.12	97.0
MSU1	m64474e_240201_042250/174129525/ccs	Bacteroidota	43.93	233.0
MSU1	m64474e_240201_042250/57608595/ccs	Bacteroidota	50.19	15070.0
MSU1	m64474e_240201_042250/156305052/ccs	Bacteroidota	51.13	270.0
MSU1	m64474e_240201_042250/54332241/ccs	Bacteroidota	48.99	79.0
MSU1	m64474e_240201_042250/135792862/ccs	Bacteroidota	45.56	222.0
MSU1	m64474e_240201_042250/170461287/ccs	Bacteroidota	50.44	869.0
MSU1	m64474e_240201_042250/106301681/ccs	Bacteroidota	44.14	267.0
MSU1	m64474e_240201_042250/70191873/ccs	Bacteroidota	31.1	30.0
MSU1	m64474e_240201_042250/133826193/ccs	Bacteroidota	41.11	225.0
MSU1	m64474e_240201_042250/68159174/ccs	Bacteroidota	35.3	29.0
MSU1	m64474e_240201_042250/103350446/ccs	Bacteroidota	32.88	28.0
MSU1	m64474e_240201_042250/12910674/ccs	Bacteroidota	47.13	107.0
MSU1	m64474e_240201_042250/51251912/ccs	Bacteroidota	44.11	8.0
MSU1	m64474e_240201_042250/9569396/ccs	Bacteroidota	49.67	103.0
MSU1	m64474e_240201_042250/178521590/ccs	Bacteroidota	40.46	9.0
MSU1	m64474e_240201_042250/44696436/ccs	Bacteroidota	48.21	96.0
MSU1	m64474e_240201_042250/162465863/ccs	Bacteroidota	45.4	235.0
MSU1	m64474e_240201_042250/90439683/ccs	Bacteroidota	45.27	216.0
MSU1	m64474e_240201_042250/150211106/ccs	Bacteroidota	48.09	94.0
MSU1	m64474e_240201_042250/20775086/ccs	Bacteroidota	46.8	11887.0
MSU1	m64474e_240201_042250/152503891/ccs	Bacteroidota	47.09	96.0
MSU1	m64474e_240201_042250/146931970/ccs	Bacteroidota	45.75	93.0
MSU1	m64474e_240201_042250/85395249/ccs	Bacteroidota	47.13	242.0
MSU1	m64474e_240201_042250/109775641/ccs	Bacteroidota	43.78	239.0
MSU1	m64474e_240201_042250/45352692/ccs	Bacteroidota	49.57	98.0
MSU1	m64474e_240201_042250/46860507/ccs	Bacteroidota	48.43	239.0
MSU1	m64474e_240201_042250/5964461/ccs	Bacteroidota	46.5	87.0
MSU1	m64474e_240201_042250/7603771/ccs	Bacteroidota	48.84	77.0
MSU1	m64474e_240201_042250/35326650/ccs	Bacteroidota	48.9	101.0
MSU1	m64474e_240201_042250/141230771/ccs	Bacteroidota	45.11	243.0
MSU1	m64474e_240201_042250/46596820/ccs	Bacteroidota	39.66	33.0
MSU1	m64474e_240201_042250/128321981/ccs	Bacteroidota	44.72	242.0
MSU1	m64474e_240201_042250/44893637/ccs	Bacteroidota	32.3	32.0
MSU1	m64474e_240201_042250/164627898/ccs	Bacteroidota	43.67	5.0
MSU1	m64474e_240201_042250/6096263/ccs	Bacteroidota	47.48	111.0
MSU1	m64474e_240201_042250/6423667/ccs	Bacteroidota	43.3	225.0
MSU1	m64474e_240201_042250/107872984/ccs	Bacteroidota	43.1	200.0
MSU1	m64474e_240201_042250/85592615/ccs	Bacteroidota	34.85	30.0
MSU1	m64474e_240201_042250/137495439/ccs	Bacteroidota	47.73	93.0
MSU1	m64474e_240201_042250/68945466/ccs	Bacteroidota	34.11	43.0
MSU1	m64474e_240201_042250/77531269/ccs	Bacteroidota	38.68	170.0
MSU1	m64474e_240201_042250/81332389/ccs	Bacteroidota	47.21	229.0
MSU1	m64474e_240201_042250/40960939/ccs	Bacteroidota	44.72	177.0
MSU1	m64474e_240201_042250/119081776/ccs	Bacteroidota	35.42	30.0
MSU1	m64474e_240201_042250/55509813/ccs	Bacteroidota	44.95	260.0
MSU1	m64474e_240201_042250/166134866/ccs	Bacteroidota	42.66	6.0
MSU1	m64474e_240201_042250/146014254/ccs	Bacteroidota	44.63	260.0
MSU1	m64474e_240201_042250/139395319/ccs	Bacteroidota	41.08	23.0
MSU1	m64474e_240201_042250/71827566/ccs	Bacteroidota	46.19	262.0
MSU1	m64474e_240201_042250/460196/ccs	Bacteroidota	44.51	171.0
MSU1	m64474e_240201_042250/81397054/ccs	Bacteroidota	48.56	4.0
MSU1	m64474e_240201_042250/177800170/ccs	Bacteroidota	43.9	180.0
MSU1	m64474e_240201_042250/115934470/ccs	Bacteroidota	42.68	2.0
MSU1	m64474e_240201_042250/34735145/ccs	Bacteroidota	45.16	266.0
MSU1	m64474e_240201_042250/8784648/ccs	Bacteroidota	44.79	241.0
MSU1	m64474e_240201_042250/55378924/ccs	Bacteroidota	38.63	19.0
MSU1	m64474e_240201_042250/55902256/ccs	Bacteroidota	45.41	266.0
MSU1	m64474e_240201_042250/137167719/ccs	Bacteroidota	45.66	262.0
MSU1	m64474e_240201_042250/67897346/ccs	Bacteroidota	47.58	169.0
MSU1	m64474e_240201_042250/35259622/ccs	Bacteroidota	45.22	234.0
MSU1	m64474e_240201_042250/63046599/ccs	Bacteroidota	43.73	242.0
MSU1	m64474e_240201_042250/172688932/ccs	Bacteroidota	45.92	177.0
MSU1	m64474e_240201_042250/85655614/ccs	Bacteroidota	47.63	80.0
MSU1	m64474e_240201_042250/147262155/ccs	Bacteroidota	43.51	188.0
MSU1	m64474e_240201_042250/38469944/ccs	Bacteroidota	44.65	185.0
MSU1	m64474e_240201_042250/58787125/ccs	Bacteroidota	47.41	93.0
MSU1	m64474e_240201_042250/113311915/ccs	Bacteroidota	37.12	238.0
MSU1	m64474e_240201_042250/138939223/ccs	Bacteroidota	46.97	191.0
MSU1	m64474e_240201_042250/16909664/ccs	Bacteroidota	44.66	107.0
MSU1	m64474e_240201_042250/138084566/ccs	Bacteroidota	45.76	286.0
MSU1	m64474e_240201_042250/20318928/ccs	Bacteroidota	30.09	90.0
MSU1	m64474e_240201_042250/67373496/ccs	Bacteroidota	45.3	228.0
MSU1	m64474e_240201_042250/113705829/ccs	Bacteroidota	48.8	107.0
MSU1	m64474e_240201_042250/163185646/ccs	Bacteroidota	45.44	257.0
MSU1	m64474e_240201_042250/103811135/ccs	Bacteroidota	46.12	261.0
MSU1	m64474e_240201_042250/25167453/ccs	Bacteroidota	46.98	97.0
MSU1	m64474e_240201_042250/75170112/ccs	Bacteroidota	47.21	270.0
MSU1	m64474e_240201_042250/100140154/ccs	Bacteroidota	48.78	92.0
MSU1	m64474e_240201_042250/116458993/ccs	Bacteroidota	44.7	95.0
MSU1	m64474e_240201_042250/120128942/ccs	Bacteroidota	33.86	11.0
MSU1	m64474e_240201_042250/154338698/ccs	Bacteroidota	45.22	265.0
MSU1	m64474e_240201_042250/56166961/ccs	Bacteroidota	45.67	247.0
MSU1	m64474e_240201_042250/169281538/ccs	Bacteroidota	43.0	215.0
MSU1	m64474e_240201_042250/139658416/ccs	Bacteroidota	46.75	262.0
MSU1	m64474e_240201_042250/128191306/ccs	Bacteroidota	45.62	107.0
MSU1	m64474e_240201_042250/48496867/ccs	Bacteroidota	45.18	212.0
MSU1	m64474e_240201_042250/13830227/ccs	Bacteroidota	44.31	240.0
MSU1	m64474e_240201_042250/112265962/ccs	Bacteroidota	43.42	276.0
MSU1	m64474e_240201_042250/67700917/ccs	Bacteroidota	43.41	220.0
MSU1	m64474e_240201_042250/127927119/ccs	Bacteroidota	45.47	266.0
MSU1	m64474e_240201_042250/32049026/ccs	Bacteroidota	48.92	239.0
MSU1	m64474e_240201_042250/49152315/ccs	Bacteroidota	40.49	237.0
MSU1	m64474e_240201_042250/180487412/ccs	Bacteroidota	34.29	27.0
MSU1	m64474e_240201_042250/58196350/ccs	Bacteroidota	45.27	261.0
MSU1	m64474e_240201_042250/2819936/ccs	Bacteroidota	45.44	245.0
MSU1	m64474e_240201_042250/127797248/ccs	Bacteroidota	44.06	6.0
MSU1	m64474e_240201_042250/4522058/ccs	Bacteroidota	47.05	78.0
MSU1	m64474e_240201_042250/85920372/ccs	Bacteroidota	48.72	274.0
MSU1	m64474e_240201_042250/125632573/ccs	Bacteroidota	33.44	35.0
MSU1	m64474e_240201_042250/125961898/ccs	Bacteroidota	45.04	233.0
MSU1	m64474e_240201_042250/145228311/ccs	Bacteroidota	46.84	72.0
MSU1	m64474e_240201_042250/137233268/ccs	Bacteroidota	46.05	234.0
MSU1	m64474e_240201_042250/20055107/ccs	Bacteroidota	43.48	167.0
MSU1	m64474e_240201_042250/121504650/ccs	Bacteroidota	46.53	219.0
MSU1	m64474e_240201_042250/94046638/ccs	Bacteroidota	45.5	97.0
MSU1	m64474e_240201_042250/150732941/ccs	Bacteroidota	44.52	218.0
MSU1	m64474e_240201_042250/159908248/ccs	Bacteroidota	45.32	261.0
MSU1	m64474e_240201_042250/84541575/ccs	Bacteroidota	44.24	227.0
MSU1	m64474e_240201_042250/66389808/ccs	Bacteroidota	46.86	92.0
MSU1	m64474e_240201_042250/144116104/ccs	Bacteroidota	49.5	75.0
MSU1	m64474e_240201_042250/10683058/ccs	Bacteroidota	43.63	218.0
MSU1	m64474e_240201_042250/38012246/ccs	Bacteroidota	51.23	2151.0
MSU1	m64474e_240201_042250/91491088/ccs	Bacteroidota	44.92	204.0
MSU1	m64474e_240201_042250/108003465/ccs	Bacteroidota	45.39	227.0
MSU1	m64474e_240201_042250/177930382/ccs	Bacteroidota	36.44	42.0
MSU1	m64474e_240201_042250/119735653/ccs	Bacteroidota	40.14	28.0
MSU1	m64474e_240201_042250/104532508/ccs	Bacteroidota	47.39	265.0
MSU1	m64474e_240201_042250/12190949/ccs	Bacteroidota	45.46	243.0
MSU1	m64474e_240201_042250/79036937/ccs	Bacteroidota	47.09	93.0
MSU1	m64474e_240201_042250/101254795/ccs	Bacteroidota	47.85	256.0
MSU1	m64474e_240201_042250/58525880/ccs	Bacteroidota	33.66	11.0
MSU1	m64474e_240201_042250/106104908/ccs	Bacteroidota	45.29	156.0
MSU1	m64474e_240201_042250/101778090/ccs	Bacteroidota	49.85	220.0
MSU1	m64474e_240201_042250/130221526/ccs	Bacteroidota	41.66	255.0
MSU1	m64474e_240201_042250/75367236/ccs	Bacteroidota	44.02	245.0
MSU1	m64474e_240201_042250/113969965/ccs	Bacteroidota	38.77	24.0
MSU1	m64474e_240201_042250/104530037/ccs	Bacteroidota	45.2	248.0
MSU1	m64474e_240201_042250/17171689/ccs	Bacteroidota	47.19	3.0
MSU1	m64474e_240201_042250/64880667/ccs	Bacteroidota	48.74	3760.0
MSU1	m64474e_240201_042250/37749289/ccs	Bacteroidota	43.57	213.0
MSU1	m64474e_240201_042250/17171821/ccs	Bacteroidota	46.37	185.0
MSU1	m64474e_240201_042250/110823806/ccs	Bacteroidota	45.82	114.0
MSU1	m64474e_240201_042250/178718382/ccs	Bacteroidota	41.39	32.0
MSU1	m64474e_240201_042250/93389723/ccs	Bacteroidota	30.8	8.0
MSU1	m64474e_240201_042250/65931118/ccs	Bacteroidota	44.4	253.0
MSU1	m64474e_240201_042250/101451454/ccs	Bacteroidota	45.55	207.0
MSU1	m64474e_240201_042250/14418650/ccs	Bacteroidota	48.07	499.0
MSU1	m64474e_240201_042250/84084016/ccs	Bacteroidota	44.32	249.0
MSU1	m64474e_240201_042250/80676256/ccs	Bacteroidota	47.49	93.0
MSU1	m64474e_240201_042250/47055147/ccs	Bacteroidota	48.82	98.0
MSU1	m64474e_240201_042250/98240991/ccs	Bacteroidota	46.97	177.0
MSU1	m64474e_240201_042250/42732344/ccs	Bacteroidota	47.56	268.0
MSU1	m64474e_240201_042250/87163666/ccs	Bacteroidota	41.76	81.0
MSU1	m64474e_240201_042250/4391402/ccs	Bacteroidota	46.32	249.0
MSU1	m64474e_240201_042250/75890712/ccs	Bacteroidota	42.33	254.0
MSU1	m64474e_240201_042250/33292780/ccs	Bacteroidota	41.76	213.0
MSU1	m64474e_240201_042250/86575814/ccs	Bacteroidota	47.58	91.0
MSU1	m64474e_240201_042250/146998777/ccs	Bacteroidota	48.45	210.0
MSU1	m64474e_240201_042250/106759424/ccs	Bacteroidota	43.58	294.0
MSU1	m64474e_240201_042250/133496941/ccs	Bacteroidota	45.11	210.0
MSU1	m64474e_240201_042250/146211274/ccs	Bacteroidota	43.23	193.0
MSU1	m64474e_240201_042250/590478/ccs	Bacteroidota	44.91	264.0
MSU1	m64474e_240201_042250/74056663/ccs	Bacteroidota	48.41	421.0
MSU1	m64474e_240201_042250/125175201/ccs	Bacteroidota	45.1	8.0
MSU1	m64474e_240201_042250/153421626/ccs	Bacteroidota	46.99	173.0
MSU1	m64474e_240201_042250/69469852/ccs	Bacteroidota	45.56	186.0
MSU1	m64474e_240201_042250/162464404/ccs	Bacteroidota	33.01	8.0
MSU1	m64474e_240201_042250/68224004/ccs	Bacteroidota	50.07	245.0
MSU1	m64474e_240201_042250/59639341/ccs	Bacteroidota	51.16	78.0
MSU1	m64474e_240201_042250/152831585/ccs	Bacteroidota	46.05	178.0
MSU1	m64474e_240201_042250/171377376/ccs	Bacteroidota	44.54	237.0
MSU1	m64474e_240201_042250/65994886/ccs	Bacteroidota	48.68	92.0
MSU1	m64474e_240201_042250/125961535/ccs	Bacteroidota	44.38	269.0
MSU1	m64474e_240201_042250/141232207/ccs	Bacteroidota	32.94	42.0
MSU1	m64474e_240201_042250/19268905/ccs	Bacteroidota	43.86	231.0
MSU1	m64474e_240201_042250/105645360/ccs	Bacteroidota	45.39	218.0
MSU1	m64474e_240201_042250/175508281/ccs	Bacteroidota	55.27	484.0
MSU1	m64474e_240201_042250/140380433/ccs	Bacteroidota	48.52	104.0
MSU1	m64474e_240201_042250/5178660/ccs	Bacteroidota	46.05	186.0
MSU1	m64474e_240201_042250/174525217/ccs	Bacteroidota	35.09	36.0
MSU1	m64474e_240201_042250/45810672/ccs	Bacteroidota	45.74	232.0
MSU1	m64474e_240201_042250/86967710/ccs	Bacteroidota	33.54	38.0
MSU1	m64474e_240201_042250/81790732/ccs	Bacteroidota	51.02	712.0
MSU1	m64474e_240201_042250/170853098/ccs	Bacteroidota	43.35	5.0
MSU1	m64474e_240201_042250/111543634/ccs	Bacteroidota	42.22	256.0
MSU1	m64474e_240201_042250/23595204/ccs	Bacteroidota	45.0	293.0
MSU1	m64474e_240201_042250/17040187/ccs	Bacteroidota	47.69	1.0
MSU1	m64474e_240201_042250/152176657/ccs	Bacteroidota	45.19	164.0
MSU1	m64474e_240201_042250/52103513/ccs	Bacteroidota	44.25	272.0
MSU1	m64474e_240201_042250/8454765/ccs	Bacteroidota	45.48	179.0
MSU1	m64474e_240201_042250/14090624/ccs	Bacteroidota	46.35	154.0
MSU1	m64474e_240201_042250/134415754/ccs	Bacteroidota	44.87	223.0
MSU1	m64474e_240201_042250/32178489/ccs	Bacteroidota	46.74	271.0
MSU1	m64474e_240201_042250/43712941/ccs	Bacteroidota	48.46	92.0
MSU1	m64474e_240201_042250/159189578/ccs	Bacteroidota	40.41	168.0
MSU1	m64474e_240201_042250/125568594/ccs	Bacteroidota	46.62	98.0
MSU1	m64474e_240201_042250/70845898/ccs	Bacteroidota	43.36	233.0
MSU1	m64474e_240201_042250/154731024/ccs	Bacteroidota	43.52	221.0
MSU1	m64474e_240201_042250/109904947/ccs	Bacteroidota	44.31	262.0
MSU1	m64474e_240201_042250/100532262/ccs	Bacteroidota	44.81	269.0
