id	source	Description
Peff-26_001_001239.1	interproscan	PTHR12972 domain-containing protein
Peff-26_001_000190.1	eggnog	Rhodanase C-terminal
Peff-26_001_001238.1	eggnog	domain-containing protein
Peff-26_001_000191.1	unannotated	Hypothetical protein of unknown function
Peff-26_001_001237.1	eggnog	Suppressor of forked protein (Suf)
Peff-26_001_001236.1	eggnog	PhoX homologous domain, present in p47phox and p40phox
Peff-26_001_000192.1	eggnog	Histone-binding protein RBBP4 or subunit C of CAF1 complex
Peff-26_001_000193.1	eggnog	Haloacid dehalogenase-like hydrolase
Peff-26_001_001235.1	eggnog	Dehydrogenase E1 component
Peff-26_001_000194.1	eggnog	Protein of unknown function (DUF2423)
Peff-26_001_000195.1	eggnog	Domain of unknown function (DUF4339)
Peff-26_001_001234.1	eggnog	domain-containing protein
Peff-26_001_001233.1	blastp	Homology to Peronospora farinosa predicted protein CAH0492853.1
Peff-26_001_001232.1	unannotated	Hypothetical protein of unknown function
Peff-26_001_000196.1	eggnog	Class II histone deacetylase complex subunits 2 and 3
Peff-26_001_001231.1	eggnog	Malate synthase
Peff-26_001_000197.1	eggnog	Coilin N-terminus
Peff-26_001_000198.1	eggnog	Phosphoenolpyruvate carboxykinase
Peff-26_001_001230.1	interproscan	PTHR14873 domain-containing protein
Peff-26_001_000199.1	eggnog	Putative DNA-binding (bihelical) motif predicted to be involved in chromosomal organisation
Peff-26_001_001229.1	eggnog	Domain of unknown function (DUF4042)
Peff-26_001_000200.1	eggnog	WD domain, G-beta repeat
Peff-26_001_000201.1	eggnog	WD domain, G-beta repeat
Peff-26_001_001228.1	interproscan	PTHR18947 domain-containing protein
Peff-26_001_000202.1	eggnog	Involved in the biogenesis of the 60S ribosomal subunit
Peff-26_001_000203.1	blastp	Homology to Peronospora effusa predicted protein RMX67749.1
Peff-26_001_001227.1	blastp	Homology to Peronospora effusa predicted protein RMX67774.1
Peff-26_001_000204.1	eggnog	Calcium-activated chloride channel
Peff-26_001_001226.1	eggnog	Protein tyrosine kinase
Peff-26_001_001225.1	eggnog	Protein tyrosine kinase
Peff-26_001_000205.1	eggnog	Rab2 family GTPase. Source PGD
Peff-26_001_000206.1	eggnog	domain-containing protein
Peff-26_001_001224.1	blastp	Homology to Peronospora effusa predicted protein RMX67757.1
Peff-26_001_000207.1	eggnog	Protein present in Fab1, YOTB, Vac1, and EEA1
Peff-26_001_001223.1	eggnog	Tetratricopeptide repeat
Peff-26_001_001222.1	eggnog	Tetratricopeptide repeat
Peff-26_001_000208.1	eggnog	COPI associated protein
Peff-26_001_000209.1	eggnog	domain-containing protein
Peff-26_001_001221.1	eggnog	E1-E2 ATPase
Peff-26_001_001220.1	eggnog	negative regulation of peptidyl-cysteine S-nitrosylation (OXR1)
Peff-26_001_000210.1	eggnog	Ankyrin repeats (many copies)
Peff-26_001_000211.1	blastp	Homology to Peronospora farinosa predicted protein CAI5705287.1
Peff-26_001_000212.1	unannotated	Hypothetical protein of unknown function
Peff-26_001_001219.1	blastp	Homology to Peronospora effusa predicted protein RQM18886.1
Peff-26_001_000213.1	eggnog	domain-containing protein
Peff-26_001_001218.1	blastp	Homology to Peronospora effusa predicted protein RQM18880.1
Peff-26_001_000214.1	eggnog	catalytic domain of ctd-like phosphatases
Peff-26_001_001217.1	eggnog	Leucine carboxyl methyltransferase
Peff-26_001_001216.1	eggnog	histone H2A-K119 monoubiquitination
Peff-26_001_000215.1	eggnog	histone H2A-K119 monoubiquitination
Peff-26_001_001215.1	eggnog	Belongs to the heat shock protein 70 family
Peff-26_001_001214.1	eggnog	domain-containing protein
Peff-26_001_000216.1	eggnog	Belongs to the heat shock protein 70 family
Peff-26_001_001213.1	eggnog	histone H2A-K119 monoubiquitination
Peff-26_001_000217.1	blastp	Homology to Peronospora effusa predicted protein CAI5724409.1
Peff-26_001_000218.1	eggnog	Calcineurin-like phosphoesterase
Peff-26_001_000219.1	blastp	Homology to Peronospora effusa predicted protein CAI5724417.1
Peff-26_001_000220.1	unannotated	Hypothetical protein of unknown function
Peff-26_001_001212.1	eggnog	domain-containing protein
Peff-26_001_000221.1	eggnog	domain-containing protein
Peff-26_001_001211.1	eggnog	heat shock protein 70
Peff-26_001_001210.1	eggnog	heat shock protein 70
Peff-26_001_001209.1	eggnog	heat shock protein 70
Peff-26_001_000222.1	unannotated	Hypothetical protein of unknown function
Peff-26_001_000223.1	blastp	Homology to Peronospora effusa predicted protein CAI5724444.1
Peff-26_001_000224.1	blastp	Homology to Peronospora effusa predicted protein RMX63221.1
Peff-26_001_001208.1	blastp	Homology to Peronospora effusa predicted protein RMX61966.1
Peff-26_001_000225.1	blastp	Homology to Peronospora effusa predicted protein RMX61965.1
Peff-26_001_000226.1	eggnog	Protein of unknown function TPD sequence-motif
Peff-26_001_001207.1	blastp	Homology to Peronospora effusa predicted protein RMX61963.1
Peff-26_001_000227.1	blastp	Homology to Peronospora effusa predicted protein UIZ20297.1
Peff-26_001_000228.1	blastp	Homology to Peronospora effusa predicted protein CAI5724471.1
Peff-26_001_001206.1	blastp	Homology to Peronospora effusa predicted protein RMX68974.1
Peff-26_001_001205.1	blastp	Homology to Peronospora effusa predicted protein RMX68973.1
Peff-26_001_001204.1	eggnog	AMP-binding enzyme
Peff-26_001_001203.1	eggnog	Ubiquitin-specific protease C-terminal
Peff-26_001_000229.1	eggnog	histone lysine demethylation
Peff-26_001_001202.1	interproscan	G3DSA:3.40.50.150 domain-containing protein
Peff-26_001_000230.1	blastp	Homology to Peronospora effusa predicted protein CAI5724504.1
Peff-26_001_000231.1	blastp	Homology to Peronospora effusa predicted protein CAI5724507.1
Peff-26_001_000232.1	eggnog	Sugar (and other) transporter
Peff-26_001_001201.1	eggnog	Belongs to the multicopper oxidase family
Peff-26_001_000233.1	blastp	Homology to Peronospora effusa predicted protein RMX68980.1
Peff-26_001_000234.1	blastp	Homology to Peronospora effusa predicted protein RMX68981.1
Peff-26_001_001200.1	blastp	Homology to Peronospora effusa predicted protein RMX68978.1
Peff-26_001_000235.1	blastp	Homology to Peronospora effusa predicted protein RMX68979.1
Peff-26_001_000236.1	blastp	Homology to Peronospora effusa predicted protein RMX68987.1
Peff-26_001_001199.1	eggnog	motif in proteasome subunits, Int-6, Nip-1 and TRIP-15
Peff-26_001_001198.1	eggnog	motif in proteasome subunits, Int-6, Nip-1 and TRIP-15
Peff-26_001_000237.1	eggnog	domain-containing protein
Peff-26_001_000238.1	eggnog	domain-containing protein
Peff-26_001_000239.1	unannotated	Hypothetical protein of unknown function
Peff-26_001_000240.1	eggnog	Mitochondrial carrier protein
Peff-26_001_000241.1	unannotated	Hypothetical protein of unknown function
Peff-26_001_001197.1	eggnog	protein polyubiquitination
Peff-26_001_000242.1	eggnog	Zinc finger C-x8-C-x5-C-x3-H type (and similar)
Peff-26_001_001196.1	eggnog	Domain of unknown function (DUF1949)
Peff-26_001_000243.1	eggnog	domain-containing protein
Peff-26_001_001195.1	eggnog	Hus1-like protein
Peff-26_001_000244.1	eggnog	EXOIII
Peff-26_001_001194.1	blastp	Homology to Peronospora effusa predicted protein RMX63920.1
Peff-26_001_000245.1	eggnog	Aldehyde dehydrogenase family
Peff-26_001_001193.1	eggnog	Acts as an adapter for the XPO1 CRM1-mediated export of the 60S ribosomal subunit
Peff-26_001_001192.1	eggnog	U3 small nucleolar RNA-associated protein 6
Peff-26_001_000246.1	eggnog	domain-containing protein
Peff-26_001_000247.1	eggnog	domain-containing protein
Peff-26_001_001191.1	eggnog	domain-containing protein
Peff-26_001_001190.1	eggnog	Telomere length regulation protein
Peff-26_001_000248.1	eggnog	Myosin. Large ATPases
Peff-26_001_000249.1	eggnog	Sel1-like repeats
Peff-26_001_001189.1	eggnog	Endonuclease/Exonuclease/phosphatase family
Peff-26_001_000250.1	eggnog	Cytochrome B561, N terminal
Peff-26_001_001188.1	eggnog	zinc finger
Peff-26_001_001187.1	eggnog	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates
Peff-26_001_000251.1	eggnog	Dip2/Utp12 Family
Peff-26_001_001186.1	eggnog	Eukaryotic translation initiation factor eIF2A
Peff-26_001_000252.1	blastp	Homology to Phytophthora citrophthora predicted protein KAK1934302.1
Peff-26_001_000253.1	eggnog	Tetratricopeptide repeat
Peff-26_001_001185.1	eggnog	Prolyl 4-hydroxylase alpha subunit homologues
Peff-26_001_001184.1	eggnog	DNA strand elongation involved in nuclear cell cycle DNA replication
Peff-26_001_000254.1	eggnog	Protein present in Fab1, YOTB, Vac1, and EEA1
Peff-26_001_000255.1	eggnog	rRNA processing/ribosome biogenesis
Peff-26_001_001183.1	eggnog	Magnesium transporter NIPA
Peff-26_001_001182.1	eggnog	Prolyl 4-hydroxylase alpha subunit homologues
Peff-26_001_001181.1	eggnog	DNA strand elongation involved in nuclear cell cycle DNA replication
Peff-26_001_000256.1	eggnog	Mitochondrial ATP synthase B chain precursor (ATP-synt_B)
Peff-26_001_001180.1	eggnog	ubiquitinyl hydrolase activity
Peff-26_001_000257.1	blastp	Homology to Peronospora effusa predicted protein RMX68671.1
Peff-26_001_000258.1	eggnog	Sodium/hydrogen exchanger family
Peff-26_001_001179.1	eggnog	domain-containing protein
Peff-26_001_000259.1	eggnog	Kinesin motor, catalytic domain. ATPase
Peff-26_001_001178.1	eggnog	domain-containing protein
Peff-26_001_001177.1	eggnog	Acyltransferase C-terminus
Peff-26_001_000260.1	eggnog	Protein tyrosine kinase
Peff-26_001_001176.1	eggnog	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs
Peff-26_001_000261.1	eggnog	Signal recognition particle receptor beta subunit
Peff-26_001_000262.1	eggnog	Kinase-like
Peff-26_001_001175.1	eggnog	Protein tyrosine kinase
Peff-26_001_001174.1	blastp	Homology to Peronospora effusa predicted protein CAI5700528.1
Peff-26_001_001173.1	eggnog	Protein tyrosine kinase
Peff-26_001_000263.1	eggnog	domain-containing protein
Peff-26_001_000264.1	eggnog	domain-containing protein
Peff-26_001_000265.1	blastp	Homology to Peronospora effusa predicted protein CAI5705572.1
Peff-26_001_000266.1	eggnog	domain-containing protein
Peff-26_001_001172.1	eggnog	RNA recognition motif
Peff-26_001_000267.1	eggnog	domain-containing protein
Peff-26_001_000268.1	eggnog	Electron transfer flavoprotein-ubiquinone oxidoreductase, 4Fe-4S
Peff-26_001_000269.1	unannotated	Hypothetical protein of unknown function
Peff-26_001_001171.1	eggnog	histone-lysine N-methyltransferase activity
Peff-26_001_000270.1	eggnog	RNA polymerase III subunit RPC82
Peff-26_001_000271.1	eggnog	domain-containing protein
Peff-26_001_000272.1	blastp	Homology to Peronospora effusa predicted protein CAI5705589.1
Peff-26_001_000273.1	eggnog	domain-containing protein
Peff-26_001_000274.1	eggnog	domain-containing protein
Peff-26_001_000275.1	eggnog	domain-containing protein
Peff-26_001_001170.1	blastp	Homology to Peronospora effusa predicted protein RMX65686.1
Peff-26_001_000276.1	eggnog	Belongs to the enoyl-CoA hydratase isomerase family
Peff-26_001_000277.1	eggnog	domain-containing protein
Peff-26_001_000278.1	eggnog	domain-containing protein
Peff-26_001_000279.1	eggnog	M42 glutamyl aminopeptidase
Peff-26_001_001169.1	unannotated	Hypothetical protein of unknown function
Peff-26_001_001168.1	eggnog	Protein tyrosine kinase
Peff-26_001_000280.1	eggnog	Protein of unknown function (DUF1336)
Peff-26_001_000281.1	eggnog	Domain present in PSD-95, Dlg, and ZO-1/2
Peff-26_001_000282.1	eggnog	Domain present in PSD-95, Dlg, and ZO-1/2
Peff-26_001_001167.1	eggnog	domain-containing protein
Peff-26_001_000283.1	eggnog	domain-containing protein
Peff-26_001_001166.1	eggnog	Protein of unknown function (DUF2009)
Peff-26_001_000284.1	eggnog	HEAT repeat
Peff-26_001_001165.1	eggnog	Peptidase family S51
Peff-26_001_000285.1	eggnog	mRNA splicing, via spliceosome
Peff-26_001_001164.1	blastp	Homology to Peronospora effusa predicted protein RMX65702.1
Peff-26_001_001163.1	eggnog	Domain present in PSD-95, Dlg, and ZO-1/2
Peff-26_001_000286.1	eggnog	DNA binding
Peff-26_001_000287.1	unannotated	Hypothetical protein of unknown function
Peff-26_001_000288.1	unannotated	Hypothetical protein of unknown function
Peff-26_001_000289.1	blastp	Homology to Peronospora effusa predicted protein CAI5705635.1
Peff-26_001_001162.1	eggnog	ATP-dependent Clp protease, ATP-binding subunit ClpX
Peff-26_001_000290.1	eggnog	FKBP-type peptidyl-prolyl cis-trans isomerase
Peff-26_001_001161.1	unannotated	Hypothetical protein of unknown function
Peff-26_001_001160.1	unannotated	Hypothetical protein of unknown function
Peff-26_001_001159.1	eggnog	Ammonium Transporter Family
Peff-26_001_001158.1	eggnog	Ammonium Transporter Family
Peff-26_001_001157.1	eggnog	Ammonium Transporter Family
Peff-26_001_000291.1	eggnog	Ammonium Transporter Family
Peff-26_001_000292.1	eggnog	Ammonium Transporter Family
Peff-26_001_000293.1	eggnog	Ammonium Transporter Family
Peff-26_001_001156.1	blastp	Homology to Peronospora effusa predicted protein RMX66820.1
Peff-26_001_001155.1	blastp	Homology to Peronospora effusa predicted protein RMX66821.1
Peff-26_001_000294.1	eggnog	domain-containing protein
Peff-26_001_001154.1	eggnog	2OG-Fe(II) oxygenase superfamily
Peff-26_001_001153.1	blastp	Homology to Peronospora effusa predicted protein RMX66827.1
Peff-26_001_000295.1	blastp	Homology to Peronospora effusa predicted protein RMX66828.1
Peff-26_001_000296.1	eggnog	ATPase family associated with various cellular activities (AAA)
Peff-26_001_001152.1	eggnog	The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH
Peff-26_001_001151.1	eggnog	Seems to be required for maximal rate of protein biosynthesis
Peff-26_001_001150.1	blastp	Homology to Peronospora effusa predicted protein RMX66819.1
Peff-26_001_000297.1	unannotated	Hypothetical protein of unknown function
Peff-26_001_000298.1	blastp	Homology to Peronospora effusa predicted protein UIZ20299.1
Peff-26_001_001149.1	eggnog	Holliday junction DNA helicase ruvB N-terminus
Peff-26_001_001148.1	interproscan	PTHR13219 domain-containing protein
Peff-26_001_000299.1	blastp	Homology to Peronospora effusa predicted protein UIZ20299.1
Peff-26_001_001147.1	eggnog	Holliday junction DNA helicase ruvB N-terminus
Peff-26_001_001146.1	interproscan	PTHR13219 domain-containing protein
Peff-26_001_001145.1	interproscan	G3DSA:2.30.30.140 domain-containing protein
Peff-26_001_000300.1	eggnog	domain-containing protein
Peff-26_001_000301.1	eggnog	chitobiosyldiphosphodolichol beta-mannosyltransferase activity
Peff-26_001_000302.1	eggnog	chitobiosyldiphosphodolichol beta-mannosyltransferase activity
Peff-26_001_001144.1	eggnog	Phospholipase/Carboxylesterase
Peff-26_001_001143.1	eggnog	BZIP transcription factor
Peff-26_001_000303.1	blastp	Homology to Peronospora effusa predicted protein RMX63332.1
Peff-26_001_000304.1	eggnog	Putative zinc finger in N-recognin (UBR box)
Peff-26_001_000305.1	eggnog	Putative zinc finger in N-recognin (UBR box)
Peff-26_001_000306.1	interproscan	PTHR33946 domain-containing protein
Peff-26_001_000307.1	interproscan	PTHR33946 domain-containing protein
Peff-26_001_001142.1	eggnog	negative regulation of mitochondrial depolarization
Peff-26_001_000308.1	blastp	Homology to Phytophthora rubi predicted protein KAE8976672.1
Peff-26_001_001141.1	blastp	Homology to Peronospora effusa predicted protein RMX66752.1
Peff-26_001_001140.1	unannotated	Hypothetical protein of unknown function
Peff-26_001_000309.1	blastp	Homology to Peronospora effusa predicted protein RMX66751.1
Peff-26_001_001139.1	interproscan	PTHR33946 domain-containing protein
Peff-26_001_000310.1	blastp	Homology to Peronospora effusa predicted protein RQM16340.1
Peff-26_001_001138.1	eggnog	Cleft lip and palate transmembrane protein 1 (CLPTM1)
Peff-26_001_001137.1	eggnog	Domain present in PSD-95, Dlg, and ZO-1/2
Peff-26_001_000311.1	eggnog	Legume-like lectin family
Peff-26_001_000312.1	eggnog	Legume-like lectin family
Peff-26_001_000313.1	eggnog	Prolyl 4-hydroxylase alpha subunit homologues
Peff-26_001_001136.1	eggnog	RNA recognition motif
Peff-26_001_000314.1	eggnog	domain-containing protein
Peff-26_001_001135.1	blastp	Homology to Peronospora effusa predicted protein RMX66765.1
Peff-26_001_000315.1	eggnog	Belongs to the glycosyl hydrolase 31 family
Peff-26_001_000316.1	interproscan	PTHR33946 domain-containing protein
Peff-26_001_001134.1	eggnog	Rab subfamily of small GTPases
Peff-26_001_000317.1	eggnog	Lipase (class 3)
Peff-26_001_001133.1	eggnog	Vacuolar-sorting-associated 13 protein C-terminal
Peff-26_001_000318.1	interproscan	PTHR12825 domain-containing protein
Peff-26_001_000319.1	blastp	Homology to Peronospora effusa predicted protein RMX66757.1
Peff-26_001_001132.1	eggnog	domain-containing protein
Peff-26_001_000320.1	eggnog	domain-containing protein
Peff-26_001_001131.1	eggnog	Phosphate transport (Pho88)
Peff-26_001_001130.1	blastp	Homology to Peronospora effusa predicted protein UIZ20491.1
Peff-26_001_001129.1	eggnog	eukaryotic translation initiation factor 2alpha kinase activity
Peff-26_001_001128.1	eggnog	Nuclear pore complex protein
Peff-26_001_001127.1	eggnog	RNA cap guanine-N2 methyltransferase
Peff-26_001_000321.1	eggnog	Protein phosphatase 2A regulatory B subunit (B56 family)
Peff-26_001_000322.1	eggnog	domain-containing protein
Peff-26_001_001126.1	eggnog	HAD-hyrolase-like
Peff-26_001_000323.1	blastp	Homology to Peronospora effusa predicted protein RQM17877.1
Peff-26_001_001125.1	eggnog	Fumble
Peff-26_001_001124.1	blastp	Homology to Peronospora effusa predicted protein CAI5705783.1
